comparison,row_uid,recording_key,study_set,dataset_type,domain_label,pc1,pc2
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_11::IronClust::21,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-3.0357776399844534,-1.673499194325026
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_31::IronClust::16,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-3.367937956991679,-1.4226841194628517
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12::MountainSort4::5,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-3.06091562068108,-2.171930906714602
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11::SpykingCircus::35,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-3.3007837576627357,-1.8227036912306778
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_12::SpykingCircus::32,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-3.3453466143140584,-2.013195489046922
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_12::MountainSort4::39,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.476728028507311,-1.2262485919152692
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12::HerdingSpikes2::173,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.922055902384961,-1.408789091378169
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_1200s_11::KiloSort2::10,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-3.530797793090202,-2.156147187399291
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11::MountainSort4::158,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-3.870340814472359,-2.4685645116800377
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11::JRClust::110,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.6564732674627445,-1.2735160451139205
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11::SpykingCircus::16,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-3.635888314805985,-2.9538842667452516
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_32::MountainSort4::82,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.2311163681442534,-0.7497624651568243
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_22::HerdingSpikes2::41,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_22,HYBRID_JANELIA,hybrid,domain_a,-2.9828771611945,-1.0562904491063412
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_21::KiloSort::58,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-3.7523468696252493,-1.9985763430994103
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_31::MountainSort4::21,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-3.796995136789803,-1.2214860304434054
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_12::JRClust::2,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-4.658844261656577,-3.562849268269748
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12::JRClust::47,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.810846209624188,-3.004272182176943
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_21::MountainSort4::43,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-3.5583775771804667,-2.8873350234677284
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_12::MountainSort4::144,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.8094781737259757,-2.367979366580085
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_11::KiloSort2::16,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-3.073172896619988,-1.8748936106761
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_31::KiloSort2::3,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-3.4657904863636557,-1.8997116285930193
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_31::KiloSort::3,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.7582008245272975,-2.315998922917299
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11::MountainSort4::361,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-3.1426494011287014,-1.7504971665141145
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_1200s_31::MountainSort4::57,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_1200s_31,HYBRID_JANELIA,hybrid,domain_a,-2.6541459096223114,-1.4015798105049921
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_31::MountainSort4::47,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.328815470337135,-1.1292093087614554
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_22::HerdingSpikes2::53,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_22,HYBRID_JANELIA,hybrid,domain_a,-3.2012896820610983,-1.705160391506435
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11::IronClust::49,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.8293473585895708,-2.007011091769961
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_32::HerdingSpikes2::27,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-3.0143273353652806,-1.8860879792153955
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_22::MountainSort4::71,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_22,HYBRID_JANELIA,hybrid,domain_a,-2.3698942612098572,0.2590258518137044
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_32::Tridesclous::2,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.283565491682368,-1.6564996888761727
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12::JRClust::12,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.6947274022048715,-1.8810207161265837
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_1200s_31::MountainSort4::156,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_1200s_31,HYBRID_JANELIA,hybrid,domain_a,-2.578251853724083,-1.57767549991694
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_tetrode::rec_4c_600s_12::Tridesclous::4,HYBRID_JANELIA::hybrid_drift_tetrode::rec_4c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.2933144738127487,-1.5612882583558014
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31::MountainSort4::69,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.5582170065093357,-1.1747977803741614
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11::JRClust::95,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.151996165592319,-0.982649999612693
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_12::KiloSort::43,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-3.6742382891256176,-2.508788939320888
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11::KiloSort::50,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-3.5830160640394677,-2.8782985211771703
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_21::SpykingCircus::2,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-3.061920710233297,-2.555666000632774
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_1200s_21::SpykingCircus::13,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-2.8919466736652044,-2.111527509780826
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_22::HerdingSpikes2::19,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_22,HYBRID_JANELIA,hybrid,domain_a,-2.8987734707864132,-1.962460068197129
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11::MountainSort4::209,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.4416646468937935,-2.1283300426036447
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_1200s_21::KiloSort2::1,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-2.8726638693975786,-2.3076207589079987
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_32::HerdingSpikes2::91,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.845236180970725,-1.1603535315046603
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_32::IronClust::33,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.597951916060386,-2.1431362048155544
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_1200s_11::SpykingCircus::31,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.7566452805547823,-2.3188464369887387
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_21::MountainSort4::72,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-2.33108248531485,-1.4940190511856128
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_11::IronClust::2,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.1646944923957365,-1.9950897409341357
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11::Tridesclous::65,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.6298076535828354,-2.1166567076996965
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_1200s_31::KiloSort::2,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_1200s_31,HYBRID_JANELIA,hybrid,domain_a,-2.900267943579228,-1.8371407699461044
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_tetrode::rec_4c_600s_32::HerdingSpikes2::14,HYBRID_JANELIA::hybrid_drift_tetrode::rec_4c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-3.315853627395312,-1.8822890977312299
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_tetrode::rec_4c_1200s_21::MountainSort4::6,HYBRID_JANELIA::hybrid_drift_tetrode::rec_4c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-2.2998124423700035,-1.9221830357701242
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_32::SpykingCircus::19,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-1.6278944164006877,0.2850273754409577
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31::Tridesclous::27,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.936213362139473,-1.5544387744373689
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_31::KiloSort::31,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_31,HYBRID_JANELIA,hybrid,domain_a,-2.810496833717022,-1.5037229530560974
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_31::Tridesclous::59,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.043242636090945,-0.58722553731473
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11::JRClust::40,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.4414553904216523,0.9256762468158506
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_21::IronClust::8,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-2.4478568939654863,-1.504092065265788
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_32::MountainSort4::30,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.8069259311477874,-1.7801972600419766
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12::HerdingSpikes2::1,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-3.173852131455329,-2.007971082868663
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_22::Tridesclous::29,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_22,HYBRID_JANELIA,hybrid,domain_a,-2.4294102512728744,-0.9129862061138279
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_12::HerdingSpikes2::39,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.348033794703377,-2.012646191102481
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_31::MountainSort4::179,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_31,HYBRID_JANELIA,hybrid,domain_a,-2.4145073609435324,-1.5011494711919955
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_11::MountainSort4::50,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.446181285187101,-2.070406048303642
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_11::HerdingSpikes2::4,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-3.1854046271167187,-1.5581257923953247
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11::JRClust::12,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.590541213034672,-2.356844370414139
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_21::KiloSort2::7,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-4.264514657231222,-1.235042982504261
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_21::MountainSort4::63,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-4.001944043017092,-2.4516871714525803
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_31::MountainSort4::19,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.6511402590971715,-1.9093648424450296
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_22::KiloSort2::31,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_22,HYBRID_JANELIA,hybrid,domain_a,-3.8659407582660457,0.22838374702743297
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_31::MountainSort4::191,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_31,HYBRID_JANELIA,hybrid,domain_a,-2.4516846626838564,-1.6997726335242165
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_22::SpykingCircus::28,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_22,HYBRID_JANELIA,hybrid,domain_a,-3.6398475819717664,-1.7411472383269302
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11::SpykingCircus::64,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.9427387993755993,-2.520578260988559
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11::HerdingSpikes2::181,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-1.9597058689390547,-0.25687339184304886
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_31::MountainSort4::72,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.1384714136761924,-0.9913709438658719
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11::KiloSort::153,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.957138896148586,-2.6402273513242367
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_21::HerdingSpikes2::8,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-3.426798096161417,-2.5347432063865325
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_11::IronClust::37,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-3.350764652948011,-2.307013378193043
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_11::MountainSort4::56,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.7634924988657255,-1.5839491830100159
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_12::MountainSort4::39,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-3.799445935450237,-2.9712805482890654
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_1200s_21::HerdingSpikes2::19,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-2.339374524069605,-1.1744171521254707
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_1200s_11::MountainSort4::71,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-3.8935771873746106,-2.7130277102999507
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_12::MountainSort4::65,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.690401232138254,-1.1060891938436843
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21::JRClust::57,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-2.5524098668150863,-1.6085087670065807
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1::KiloSort2::68,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1,PAIRED_MEA64C_YGER,paired,domain_b,0.04317878428353075,2.4194168744588604
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m57_191105_141906::MountainSort4::63,PAIRED_ENGLISH::paired_english::m57_191105_141906,PAIRED_ENGLISH,paired,domain_b,7.920352154989761,-0.10524751974008335
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::HerdingSpikes2::258,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.574086103623498,1.515297454938073
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m26_190524_100859_cell1::KiloSort::32,PAIRED_ENGLISH::paired_english::m26_190524_100859_cell1,PAIRED_ENGLISH,paired,domain_b,0.411948828468689,3.2939788671168335
hybrid_vs_paired_all,PAIRED_BOYDEN::paired_boyden32c::419_1_7::Klusta::17,PAIRED_BOYDEN::paired_boyden32c::419_1_7,PAIRED_BOYDEN,paired,domain_b,6.03537014744312,-1.6681322023124319
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m139_200114_205038::HerdingSpikes2::13,PAIRED_ENGLISH::paired_english::m139_200114_205038,PAIRED_ENGLISH,paired,domain_b,0.24441701662665005,1.9729499875326155
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0B::KiloSort2::118,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0B,PAIRED_KAMPFF,paired,domain_b,15.908771719218823,-0.2434454850680559
hybrid_vs_paired_all,PAIRED_BOYDEN::paired_boyden32c::419_1_7::JRClust::37,PAIRED_BOYDEN::paired_boyden32c::419_1_7,PAIRED_BOYDEN,paired,domain_b,6.82509736839604,-1.0053229443740792
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m139_200114_222743::KiloSort2::37,PAIRED_ENGLISH::paired_english::m139_200114_222743,PAIRED_ENGLISH,paired,domain_b,1.0734307832105177,5.261139766110699
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m57_191105_161455::MountainSort4::72,PAIRED_ENGLISH::paired_english::m57_191105_161455,PAIRED_ENGLISH,paired,domain_b,5.041640815098313,-0.1269410925476745
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m108_191125_171427::MountainSort4::37,PAIRED_ENGLISH::paired_english::m108_191125_171427,PAIRED_ENGLISH,paired,domain_b,-0.7951658708349145,2.291568315612454
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m57_191105_141906::SpykingCircus::10,PAIRED_ENGLISH::paired_english::m57_191105_141906,PAIRED_ENGLISH,paired,domain_b,6.360887128582726,0.9281644643319414
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m139_200114_222743::IronClust::8,PAIRED_ENGLISH::paired_english::m139_200114_222743,PAIRED_ENGLISH,paired,domain_b,-0.7162936746434031,2.44147089667245
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m108_191125_171427::IronClust::25,PAIRED_ENGLISH::paired_english::m108_191125_171427,PAIRED_ENGLISH,paired,domain_b,0.6093911590879171,2.2800562785842757
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2::JRClust::11,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-1.4735507350777055,-0.670274698548173
hybrid_vs_paired_all,PAIRED_CRCNS_HC1::paired_crcns::d11222_d11222.002::KiloSort2::1,PAIRED_CRCNS_HC1::paired_crcns::d11222_d11222.002,PAIRED_CRCNS_HC1,paired,domain_b,4.5329974428327775,1.6225627209760993
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A::MountainSort4::35,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A,PAIRED_KAMPFF,paired,domain_b,19.59562961370545,-2.7415713888376385
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2014_11_25_Pair_3_0::SpykingCircus::22,PAIRED_KAMPFF::paired_kampff::2014_11_25_Pair_3_0,PAIRED_KAMPFF,paired,domain_b,20.47594297877301,-1.6190746531167302
hybrid_vs_paired_all,PAIRED_BOYDEN::paired_boyden32c::419_1_8::KiloSort::0,PAIRED_BOYDEN::paired_boyden32c::419_1_8,PAIRED_BOYDEN,paired,domain_b,9.868447678081433,-1.2143292787754199
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m15_190315_142052_cell1::MountainSort4::13,PAIRED_ENGLISH::paired_english::m15_190315_142052_cell1,PAIRED_ENGLISH,paired,domain_b,5.020750884221218,6.452691228799795
hybrid_vs_paired_all,PAIRED_BOYDEN::paired_boyden32c::419_1_7::SpykingCircus::2,PAIRED_BOYDEN::paired_boyden32c::419_1_7,PAIRED_BOYDEN,paired,domain_b,-6.431586150708125,4.9992168346773
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0B::JRClust::67,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0B,PAIRED_KAMPFF,paired,domain_b,19.095967804630416,-2.575799528865573
