study_set,recording_name,recording_key,dataset_kind,pc1,pc2,dataset_type
PAIRED_ENGLISH,m15_190315_152315_cell1,PAIRED_ENGLISH::m15_190315_152315_cell1,paired,3.677556760648409,5.2126971717530655,paired
PAIRED_ENGLISH,m15_190315_152315_cell1,PAIRED_ENGLISH::m15_190315_152315_cell1,paired,3.7259440615897295,4.749381456090389,paired
PAIRED_ENGLISH,m15_190315_152315_cell1,PAIRED_ENGLISH::m15_190315_152315_cell1,paired,2.8425531054923905,4.9301704303794445,paired
PAIRED_ENGLISH,m15_190315_152315_cell1,PAIRED_ENGLISH::m15_190315_152315_cell1,paired,4.724668889714365,4.788813502509544,paired
PAIRED_ENGLISH,m15_190315_152315_cell1,PAIRED_ENGLISH::m15_190315_152315_cell1,paired,8.05820368496346,1.8508864788452615,paired
PAIRED_ENGLISH,m15_190315_152315_cell1,PAIRED_ENGLISH::m15_190315_152315_cell1,paired,6.2184892375206395,5.322688769814597,paired
PAIRED_ENGLISH,m15_190315_152315_cell1,PAIRED_ENGLISH::m15_190315_152315_cell1,paired,6.272420661175837,2.3372321388855504,paired
PAIRED_ENGLISH,m15_190315_152315_cell1,PAIRED_ENGLISH::m15_190315_152315_cell1,paired,3.1122471984848596,5.791886448649803,paired
PAIRED_ENGLISH,m15_190315_152315_cell1,PAIRED_ENGLISH::m15_190315_152315_cell1,paired,5.433981927225077,4.113438417045636,paired
PAIRED_ENGLISH,m15_190315_152315_cell1,PAIRED_ENGLISH::m15_190315_152315_cell1,paired,6.180854382573809,7.163015994326592,paired
PAIRED_ENGLISH,m15_190315_152315_cell1,PAIRED_ENGLISH::m15_190315_152315_cell1,paired,3.772420911466973,4.391736168497018,paired
PAIRED_ENGLISH,m15_190315_152315_cell1,PAIRED_ENGLISH::m15_190315_152315_cell1,paired,2.0510289231138126,8.001966952765656,paired
PAIRED_ENGLISH,m15_190315_152315_cell1,PAIRED_ENGLISH::m15_190315_152315_cell1,paired,5.476586833936716,5.09762687822981,paired
PAIRED_ENGLISH,m15_190315_152315_cell1,PAIRED_ENGLISH::m15_190315_152315_cell1,paired,3.454899540031347,5.752993510789086,paired
PAIRED_ENGLISH,m15_190315_152315_cell1,PAIRED_ENGLISH::m15_190315_152315_cell1,paired,3.42091784187956,3.1459611474796416,paired
PAIRED_ENGLISH,m15_190315_152315_cell1,PAIRED_ENGLISH::m15_190315_152315_cell1,paired,1.1422316801052186,6.295298596656299,paired
PAIRED_ENGLISH,m15_190315_152315_cell1,PAIRED_ENGLISH::m15_190315_152315_cell1,paired,4.196582961980243,1.0610604274107647,paired
PAIRED_ENGLISH,m15_190315_152315_cell1,PAIRED_ENGLISH::m15_190315_152315_cell1,paired,6.0522178045850055,2.7523336983617934,paired
PAIRED_ENGLISH,m15_190315_152315_cell1,PAIRED_ENGLISH::m15_190315_152315_cell1,paired,3.2358873099280308,2.075173400269219,paired
PAIRED_ENGLISH,m15_190315_152315_cell1,PAIRED_ENGLISH::m15_190315_152315_cell1,paired,5.71672609196341,3.478123002924029,paired
PAIRED_ENGLISH,m15_190315_152315_cell1,PAIRED_ENGLISH::m15_190315_152315_cell1,paired,3.8875803199044747,5.376875293202203,paired
PAIRED_ENGLISH,m15_190315_152315_cell1,PAIRED_ENGLISH::m15_190315_152315_cell1,paired,1.9789631882835372,7.237597028536265,paired
PAIRED_ENGLISH,m15_190315_152315_cell1,PAIRED_ENGLISH::m15_190315_152315_cell1,paired,4.9580526144909305,6.203224515411998,paired
PAIRED_ENGLISH,m15_190315_152315_cell1,PAIRED_ENGLISH::m15_190315_152315_cell1,paired,3.2750163978470685,5.803618877323578,paired
PAIRED_ENGLISH,m15_190315_152315_cell1,PAIRED_ENGLISH::m15_190315_152315_cell1,paired,2.708010391839347,6.990663192822815,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,0.29410077279977054,9.9473354225006,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,4.72933335635135,4.615333121614673,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,1.7582992135642814,8.35734220850348,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,-7.4163144557097676,16.48070993760019,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,4.951093891389879,6.109668803444355,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,-1.2527338928841083,9.87961232612436,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,-0.629744403649079,10.518531192066387,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,5.2894255254912865,6.668083795301054,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,-6.319705331447489,16.64873323529502,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,-9.772964464192244,20.758370112937925,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,-2.4330178067899912,8.839093353213773,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,0.7254656367166534,7.285710151280851,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,-5.4669360162942775,12.782335853216743,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,-1.6016718970924444,10.95554338252574,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,-4.121597603887521,14.44434774139024,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,1.0123459826114807,7.49645304729188,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,-8.751555963328038,18.519013012833355,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,19.810674462155326,-7.150888301465966,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,-7.558686027310307,25.844811334590123,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,-6.293910371234403,14.484867784284727,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,-6.698237200908601,18.143808643210104,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,3.6900934083481154,5.719029243743286,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,18.47450939729882,-8.128296779036596,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,-10.29995244126124,23.06381846241988,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,8.067269288268493,1.5041993127852742,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,6.205592958440022,4.937124523579728,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,7.446228536677108,3.698507546051836,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,7.863290148572422,2.3253406975799615,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,6.305407545210923,4.359381916047492,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,5.168413317005331,5.211459024686288,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,-0.15692798649451467,6.737181379384948,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,4.921125849299277,6.214503446186663,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,-0.41999627111952614,9.228605729641076,paired
PAIRED_ENGLISH,m26_190524_100859_cell1,PAIRED_ENGLISH::m26_190524_100859_cell1,paired,4.571934359020949,5.376188702726873,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,-4.181063435312697,12.790144138416483,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,5.109163739155075,5.601434348236761,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,3.2782400037313586,6.659391076747168,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,4.441529822269159,2.8565993516758845,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,3.396545589366526,5.487134783281574,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,3.5933576104823826,6.751817178775439,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,-0.23466212697418892,4.806854583095085,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,3.3034890445338383,6.055464514470055,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,5.898262382740253,1.0504910399297087,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,5.051202530976063,3.694351868983168,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,-8.851633656505097,17.012379817516223,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,14.239415589923626,-4.752890450595474,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,5.163052338374595,2.8628754805461445,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,2.7080200901664546,3.696210197531295,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,-6.382108015344257,16.3266559431904,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,8.090084935917988,-0.1354107512305701,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,-6.038129598837209,12.230739670417524,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,3.598897272917836,4.497431464211446,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,1.593160397967499,4.833341772911869,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,-5.450275659916895,17.287463382976814,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,7.883240333689155,-1.7753492951473886,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,-3.804392248805807,9.401357217314008,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,13.358675826475395,-2.8674537849720823,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,3.0160914789521174,2.8059910366114664,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,3.0710445658033168,4.917567246301808,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,4.633150876686748,2.9333024990934833,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,5.264549219824397,3.483649510294255,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,5.656798434334206,4.061465565169481,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,3.3576778701514707,3.9395988452526813,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,1.6063713567400684,7.0349361028676585,paired
PAIRED_ENGLISH,m26_190524_100859_cell3,PAIRED_ENGLISH::m26_190524_100859_cell3,paired,3.061585798198748,5.329987646689301,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,5.831154825130362,1.5270432856798677,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,5.455382579183189,3.323156017162434,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,6.650998936887248,2.8419454637618484,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,7.929171022513731,0.7488885901728501,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,6.19324038776218,1.2112671231924925,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,6.319520272242067,2.1127139163481656,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,8.586488824486008,0.6611678665986711,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,5.1270734106847,1.7160605877300974,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,5.023145580314164,4.137271188359266,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,0.9502934860442254,4.511686929601915,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,6.023969468208152,3.545232418309798,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,6.033916771848537,1.3371439300543735,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,4.326820885130325,3.5146897627471922,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,3.5640698855069575,3.639068209795298,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,6.531919788536886,1.8706407654399544,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,20.983969456579292,-8.047761191906938,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,4.684380344877349,3.4105343102636825,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,3.43889161907956,2.409077420408875,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,4.292380259549347,4.053606048846968,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,4.161117617877613,3.620239561095222,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,13.90157181107777,-3.7383440876674134,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,6.292637470197985,2.390666110418616,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,7.852982288060073,1.8599022840893666,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,3.4159749465979306,3.7817905755770775,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,5.398905691162023,0.836359425530281,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,7.453079979653007,-0.5122321593510538,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,6.72296244037663,1.6045609758297847,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,4.468337538487424,3.234855909007127,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,7.117360614621381,-1.1366720700862043,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,2.7454527885597155,3.3972638110475604,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,5.920728758324072,2.1272115042125557,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,3.7429544738820666,1.6267042892750032,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,7.342109072859837,-0.10354810085006316,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,1.4929552431443807,5.659461462113025,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,3.2741139752284982,4.632875810596867,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,4.7879813424332625,3.24320290249101,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,11.306766594687069,-1.0360978097996933,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,5.385841977912074,2.562776176083727,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,6.2723680289874695,3.895021469504781,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,6.689656433888289,2.6144007865425576,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,2.6786846344775435,1.5425247200994219,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,2.9907347997845317,4.680301499448085,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,4.353876307453764,3.381501833000904,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,1.786762940548519,4.06799276491808,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,5.085168451162221,1.659166300839961,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,5.851171132503267,1.7557243251916566,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,4.23738844518113,4.121572743067764,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,12.86075806695705,-2.9107606905785013,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,5.599513884669219,3.5088052714727307,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,6.850966751511907,0.21299687778606247,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,4.46279973658593,2.6790284178636834,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,3.144100092056289,2.2791920988963286,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,14.051073923920768,-3.382561156743724,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,6.651065167397296,0.6032754338732528,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,5.597629687799459,1.2232381287886904,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,3.6034153033379006,-0.13066521282344226,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,6.596893630465428,0.6636063212928645,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,2.610473514096127,3.6189092269779986,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,4.138802953192014,4.29869250015996,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,10.004689280420289,-1.1287157673822827,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,-4.951685789469516,10.024484086323417,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,2.619536466040967,3.918588242246605,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,5.447561858220768,3.3829292492386513,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,6.177592719443903,2.5074395637612152,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,9.449447976356696,-0.27925272526351264,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,7.808108707590779,0.0003414219000246438,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,3.6601218453957585,3.6845658996081863,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,10.04585686326825,-1.6880629317953537,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,10.75709120626501,-1.8507340467299747,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,4.980172971701028,4.15186102545444,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,11.397551183824419,-2.8137031022512367,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,7.619089336548792,0.25994034782875586,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,6.785604771665065,0.4906318131779125,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,3.2232136194742242,4.207478625052539,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,12.590928973585026,-2.958381180121224,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,5.619628619878363,2.849275525502235,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,10.144693847319317,-2.3130470158887135,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,11.256533578254079,-1.9660989088916907,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,7.192734053100071,0.2664498374520958,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,2.8900299634831983,5.010693397383603,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,7.524577417511231,0.33366627050983405,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,8.333423078507337,1.0084885865944844,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,9.763136580371567,-1.418875303246734,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,7.302567579103471,-0.4487530884274639,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,4.243090877170237,1.503695175508532,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,4.300882695213688,2.8965906240543506,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,3.0638076732345296,3.7808525163647593,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,11.976054591910746,-3.4688862470569686,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,9.573416092241176,-0.4512731283981149,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,1.65781187333837,5.624890542153312,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,0.22589733907215043,6.670313835279203,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,5.2208017690730575,2.6472635669266147,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,3.7214568704513016,3.884405015021619,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,7.577321770009247,-0.039400761094470674,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,6.561510697017484,3.684960834955285,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,7.735039136753674,0.697393583514521,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,8.305482420347403,0.43169939776504257,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,7.299025017570649,-1.014981027675829,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,7.518535227819669,1.0227855144526021,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,7.207316071052752,-0.16160470210730551,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,6.001882603723167,3.00995994161087,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,7.64597288033419,1.096979277542401,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,7.6690463810049,-0.3805041783633097,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,5.601380062729028,1.9576323196416452,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,3.5508037251393163,3.8988285451528726,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,4.399761649130755,2.611062230263111,paired
PAIRED_ENGLISH,m57_191105_141906,PAIRED_ENGLISH::m57_191105_141906,paired,3.858753649198031,2.543730473514601,paired
